Score,Probe,P_id,GSR_diff,HR_diff,video_id,valence_acc_video,arousal_acc_video
8.05738339,0,3,15.68,0.46,8,0,1
3.727663617,0,3,6,4.32,8,0,1
5.902224142,0,3,7.86,2.5,8,0,1
5.266342523,0,3,1.44,6.16,8,0,1
4.577259492,0,3,44.68,9.8,8,0,1
3.81894899,0,3,5.3,5.32,8,0,1
5.12499394,0,3,21.26,7.72,8,0,1
6.65454205,0,3,20.36,2.44,8,0,1
4.104336912,0,3,9.94,1.94,8,0,1
6.460672198,0,3,5.7,4.12,8,0,1
7.155682579,0,3,9.74,1.68,8,0,1
5.186932807,0,3,5.36,2.32,8,0,1
2.572059747,0,3,9.28,0.02,8,0,1
3.565026043,0,3,9.2,0.34,8,0,1
2.894701005,0,3,1.4,0.78,8,0,1
6.533979969,0,3,8.98,1.3,8,0,1
2.026244398,0,3,0.84,1,8,0,1
7.035213167,0,3,5.28,3.78,8,0,1
8.110642091,1,3,8.3,3.5,8,0,1
5.198377113,0,3,7.52,4.92,8,0,1
4.539018422,0,3,29.54,0.16,8,0,1
4.640434996,0,3,20.64,4.04,8,0,1
6.25690652,0,3,34.78,0.38,8,0,1
6.512965517,0,3,52.28,0.58,8,0,1
5.45128545,0,3,23.42,2.08,8,0,1
4.287477865,0,3,19.32,0.64,8,0,1
3.897909269,0,3,17.7,8.08,8,0,1
3.242029357,0,3,18.86,2.02,8,0,1
2.23021161,0,4,0.14,0.12,1,1,1
3.973548661,1,4,0.06,3.34,1,1,1
1.265938819,0,4,0.04,0.52,1,1,1
4.144190057,1,4,1.4,0.18,1,1,1
3.026610373,0,4,1.08,0.22,1,1,1
1.157536738,0,4,0.84,0.18,1,1,1
0.00111366,0,4,0.24,0.12,1,1,1
0.09605669,0,4,0.14,0.02,1,1,1
0.931699923,0,4,1.36,0.1,1,1,1
2.228821252,0,4,1.2,0.46,1,1,1
0.642314492,0,4,0.5,0.52,1,1,1
0.489101271,0,4,0.1,0.42,1,1,1
3.128193469,0,4,0.36,0.68,1,1,1
0.393241679,0,4,0.2,0.58,1,1,1
2.725950319,0,4,0.14,1.16,1,1,1
5.207988222,1,4,0.02,2.68,1,1,1
2.844887863,0,4,0.38,0.58,1,1,1
5.443033472,1,4,1.4,1.26,1,1,1
4.859419235,1,4,0,3.08,1,1,1
1.357310727,0,4,0.54,3.56,1,1,1
1.612681907,0,4,0.2,1.4,1,1,1
4.821173388,1,4,0.3,2.98,1,1,1
0.548278648,0,4,0.38,0.34,1,1,1
1.875237842,0,4,0.72,0.94,1,1,1
3.546898402,0,4,0.76,2.58,1,1,1
2.58885313,0,4,1.48,0.5,1,1,1
3.009247718,0,4,1.32,0.14,1,1,1
4.106170655,1,4,1.7,0.12,1,1,1
0.058301353,0,4,0.04,0.14,1,1,1
0.065475564,0,4,0.32,0.1,1,1,1
0.039360083,0,4,0.2,0.16,1,1,1
0.000771535,0,4,0.02,0.16,1,1,1
3.81E-06,0,4,0.14,0.02,1,1,1
0.125485695,0,4,0.48,0.08,1,1,1
3.637230382,0,4,2.46,0.2,2,1,1
5.000234394,1,4,3.58,0.28,2,1,1
3.348676925,0,4,2.18,0.02,2,1,1
2.88362543,0,4,1.56,0.44,2,1,1
4.485111094,1,4,1.84,0.18,2,1,1
3.072905311,0,4,2.86,0.08,2,1,1
4.036197091,1,4,2.92,0,2,1,1
4.152131721,1,4,2.88,0,2,1,1
3.246805663,0,4,2.6,0.08,2,1,1
4.518960963,1,4,3.04,0.02,2,1,1
0.001117603,0,4,0.34,0.1,2,1,1
1.144220519,0,4,0.8,0.38,2,1,1
5.589647838,1,4,2.8,0.1,2,1,1
0.535765168,0,4,0.76,0.4,2,1,1
1.02221618,0,4,0.92,0.04,2,1,1
1.185506118,0,4,0.76,0.04,2,1,1
1.516736319,0,4,0.8,0.24,2,1,1
1.996255741,0,4,1.14,0,2,1,1
4.768099008,1,4,2.14,0.08,2,1,1
2.383255009,0,4,1.52,0.18,2,1,1
2.478868715,0,4,0.94,0.12,2,1,1
0.480251163,0,4,0.62,0.16,2,1,1
1.693638631,0,4,1.28,0.1,2,1,1
1.650540229,0,4,0.74,0.58,2,1,1
1.532692832,0,4,1.04,0.36,2,1,1
4.003720841,1,4,1.14,1.06,2,1,1
2.736536499,0,4,0.86,1.46,2,1,1
3.79008491,1,4,2.1,8.74,2,1,1
3.309460596,0,4,1.4,5.74,2,1,1
1.413584348,0,4,0.06,3.82,2,1,1
1.328990506,0,4,0.98,0.84,2,1,1
1.642864259,0,4,0.6,2.92,2,1,1
2.716091732,0,4,1.12,0.92,2,1,1
2.648684216,0,4,2.36,1.94,3,0,0
4.869208228,1,4,4.22,7.26,3,0,0
3.76868442,0,4,1.38,7.44,3,0,0
5.107412303,1,4,1.3,6.38,3,0,0
4.919221671,1,4,2.78,3.14,3,0,0
8.0478248,1,4,9.96,2.56,3,0,0
4.644243753,0,4,2.82,0.72,3,0,0
4.268906664,0,4,2.46,2.72,3,0,0
4.984235937,1,4,0.94,3.08,3,0,0
3.362873381,0,4,0.1,2.56,3,0,0
6.458014264,1,4,2.98,3.96,3,0,0
3.195461715,0,4,0.72,1.62,3,0,0
2.128805794,0,4,0.72,3.34,3,0,0
0.090775115,0,4,0.42,0.12,3,0,0
4.961285766,1,4,1.66,3.6,3,0,0
3.713465804,0,4,0.84,1.72,3,0,0
1.642281485,0,4,0.54,2.62,3,0,0
1.983638709,0,4,0.2,3.44,3,0,0
1.918804429,0,4,0.84,2.78,3,0,0
2.616891318,0,4,0.54,2.1,3,0,0
5.502591314,1,4,0.9,3.92,3,0,0
1.608225329,0,4,0.14,2.78,3,0,0
2.583700499,0,4,8.6,0.06,4,0,0
8.250116963,1,4,19.44,0.12,4,0,0
0.640538326,0,4,0.88,0.54,4,0,0
3.717717953,0,4,2.38,0.28,4,0,0
5.58697174,1,4,3.22,0.56,4,0,0
4.206214942,0,4,3.22,0.28,4,0,0
5.114071175,0,4,3.62,0.08,4,0,0
5.25978915,0,4,2.56,0.06,4,0,0
5.269474868,0,4,2.6,0.1,4,0,0
1.060633457,0,4,0.74,0.14,4,0,0
1.690778516,0,4,1.22,0.24,4,0,0
1.699811037,0,4,1.44,0.06,4,0,0
2.129496899,0,4,1.22,0.04,4,0,0
1.877783629,0,4,1.16,0.36,4,0,0
1.519490996,0,4,0.98,0.26,4,0,0
0.672702017,0,4,0.9,0.08,4,0,0
2.115036056,0,4,1.26,0.02,4,0,0
0.395703456,0,4,1.04,0,4,0,0
0.743382604,0,4,0.88,0,4,0,0
2.177535432,0,4,1.18,0.06,4,0,0
2.213599319,0,4,1.7,0.06,4,0,0
1.951080354,0,4,1.32,0.02,4,0,0
2.357306769,0,4,1.06,0.08,4,0,0
0.521583815,0,4,0.5,0.18,4,0,0
0.566852622,0,4,0.68,0.08,4,0,0
0.44059087,0,4,0.42,0.06,4,0,0
0.046691238,0,4,0.28,0,4,0,0
0.741719768,0,4,0.72,0.08,4,0,0
0.247993112,0,4,0.54,0.02,4,0,0
0.061580967,0,4,0.26,0.24,4,0,0
6.29E-06,0,4,0.08,0.16,4,0,0
2.967720688,0,4,4.32,0.34,5,1,0
7.85199284,1,4,17.22,0.1,5,1,0
1.353587531,0,4,1.92,0.16,5,1,0
0.942035942,0,4,0.96,0.06,5,1,0
4.164366016,1,4,5.72,0.28,5,1,0
2.519789552,0,4,2.58,0.22,5,1,0
0.975379373,0,4,1,0.26,5,1,0
3.671554197,0,4,2.26,0.44,5,1,0
1.855258198,0,4,2.8,0.02,5,1,0
1.797746659,0,4,1.52,0.3,5,1,0
4.628970712,1,4,1.64,0.36,5,1,0
3.616321377,0,4,1.72,0.3,5,1,0
3.382613516,0,4,2.54,0.08,5,1,0
4.564744195,1,4,2.38,0.72,5,1,0
5.385398532,1,4,1.46,2.94,5,1,0
1.146021502,0,4,1.34,0.02,5,1,0
4.293611435,1,4,1.08,1.74,5,1,0
4.355010669,1,4,1.66,0.22,5,1,0
4.374260094,1,4,1.92,0.1,5,1,0
3.2555898,0,4,2.42,0.26,5,1,0
2.638710752,0,4,1.52,0.4,5,1,0
2.966370372,0,4,1.14,0.94,5,1,0
3.732764896,0,4,0.08,1.68,5,1,0
1.326445037,0,4,0.7,0.14,5,1,0
2.355665272,0,4,2.54,0.34,5,1,0
1.719111405,0,4,1.84,0.06,5,1,0
0.672177978,0,4,0.66,0,5,1,0
0.842280877,0,4,0.04,0.08,6,1,0
3.674421973,1,4,4.2,0.42,6,1,0
0.067013582,0,4,0.58,0.12,6,1,0
1.085310086,0,4,0.02,0.56,6,1,0
0.122316115,0,4,0.28,0.04,6,1,0
0.829360444,0,4,0.36,0.12,6,1,0
1.865470672,0,4,0.94,0.2,6,1,0
1.286775665,0,4,1.1,0.06,6,1,0
0.001387372,0,4,0.06,0.2,6,1,0
2.24313069,1,4,1.1,0.12,6,1,0
0.631365377,0,4,0.86,0.1,6,1,0
2.059669266,1,4,1.14,0.12,6,1,0
1.344402842,0,4,0.74,0.14,6,1,0
0.49149839,0,4,0.54,0.16,6,1,0
0.001272364,0,4,0.12,0.06,6,1,0
0.982915963,0,4,0.92,0.42,6,1,0
1.711511991,0,4,0.94,0.08,6,1,0
2.02E-08,0,4,0,0.04,6,1,0
4.01E-06,0,4,0.08,0.1,6,1,0
0.542580068,0,4,0.24,0.3,6,1,0
0.09495219,0,4,0.02,0.1,6,1,0
0.078935772,0,4,0.12,0,6,1,0
0.056844896,0,4,0.44,0.04,6,1,0
0.797757801,0,4,0.58,0.02,6,1,0
0.047288836,0,4,0.14,0.16,6,1,0
0.152043256,0,4,0.48,0.04,6,1,0
0.390502624,0,4,0.38,0.02,6,1,0
0.835859396,0,4,33.04,0.76,7,0,1
5.899090319,0,4,10.44,1.1,7,0,1
5.760289923,0,4,8.12,1.46,7,0,1
5.680853001,0,4,6.02,1.72,7,0,1
6.142453615,0,4,7.48,0.64,7,0,1
6.329788721,0,4,6.44,2.7,7,0,1
5.313654458,0,4,6.9,0.02,7,0,1
4.905550109,0,4,5.4,2.46,7,0,1
5.181880896,0,4,8.42,5.3,7,0,1
6.285798449,0,4,6.06,4.88,7,0,1
3.912390496,0,4,4.76,1,7,0,1
5.119308044,0,4,12.88,1.42,7,0,1
7.15118355,0,4,25.02,1.26,7,0,1
3.227620315,0,4,1.06,0.88,7,0,1
3.29644235,0,4,3.76,1.46,7,0,1
2.564321678,0,4,7.1,0.28,7,0,1
2.842678183,0,4,0.56,0.28,7,0,1
0.049058598,0,4,0.02,0.08,7,0,1
8.005928784,1,4,9.52,0.16,7,0,1
8.192715929,1,4,7.66,0.6,7,0,1
8.534210775,1,4,10.46,0.82,7,0,1
7.320060597,0,4,9.3,3.38,7,0,1
4.573009107,0,4,0.38,0.22,7,0,1
6.306825105,0,4,43.78,0.24,7,0,1
8.28901039,1,4,15.78,2.98,7,0,1
6.000535139,0,4,6.38,0.84,7,0,1
5.006470306,0,4,6.48,0.4,7,0,1
3.432241192,0,4,4.4,0.02,7,0,1
7.494674206,0,4,5.68,0.16,7,0,1
6.320754029,0,4,8.48,0.44,7,0,1
3.800076645,0,4,4.84,0.18,7,0,1
5.370137155,0,4,4.88,0.06,7,0,1
7.594473708,0,4,6.1,0.16,7,0,1
6.561953825,0,4,5.1,0.18,7,0,1
2.128724936,0,4,1.02,0.12,7,0,1
7.023476014,0,4,41.96,0.1,7,0,1
3.846444869,0,4,27.02,0.14,7,0,1
3.774594254,0,4,10.08,0.02,7,0,1
3.94056091,0,4,1.52,0,8,0,1
4.289880882,0,4,15.22,0.08,8,0,1
3.559352501,0,4,3.7,0.02,8,0,1
3.724162458,0,4,2.04,0.02,8,0,1
2.700647552,0,4,5.8,0,8,0,1
4.28955125,0,4,48.26,0.08,8,0,1
2.369920094,0,4,11.22,0.02,8,0,1
8.018092594,1,4,10.92,0.1,8,0,1
6.853090008,0,4,12.24,0.02,8,0,1
0.382993854,0,4,0.68,0.26,8,0,1
1.926873508,0,4,1.46,0.52,8,0,1
7.257293349,1,4,10.68,0.06,8,0,1
4.622939706,0,4,5.48,0.58,8,0,1
3.942199023,0,4,23.38,0.28,8,0,1
8.663507296,1,4,11.32,0.06,8,0,1
0.358769106,0,4,0.2,0.26,8,0,1
3.815588804,0,4,3.42,0.04,8,0,1
3.847925257,0,4,2.9,0.18,8,0,1
4.993428189,0,4,0.38,0.04,8,0,1
1.040409381,0,4,0.92,0.18,8,0,1
7.493620203,1,4,6.2,0.2,8,0,1
6.209324548,0,4,6.42,0.08,8,0,1
6.114208299,0,4,8.26,0.18,8,0,1
6.505561969,0,4,17.14,0.9,8,0,1
2.834087472,0,4,19.06,0.14,8,0,1
6.830871626,0,4,11.4,0.02,8,0,1
0.971113679,0,4,1.96,0.04,8,0,1
6.145810386,0,4,10.14,0.16,8,0,1
8.74516579,1,5,10.52,2.46,1,1,1
8.559533242,1,5,3.7,6.12,1,1,1
4.589940659,0,5,11.4,4.44,1,1,1
4.595170885,0,5,0.22,0.1,1,1,1
7.641766392,0,5,11.4,0.7,1,1,1
8.679729222,1,5,11.14,0.12,1,1,1
7.099815754,0,5,12.32,0.1,1,1,1
3.691259633,0,5,11.36,0.26,1,1,1
8.341888371,1,5,16.34,0,1,1,1
1.767938227,0,5,0.7,0.06,1,1,1
5.397933267,0,5,8.5,0.1,1,1,1
7.234880051,0,5,7.98,0.02,1,1,1
4.604207671,0,5,7.58,0.04,1,1,1
4.463704376,0,5,9.78,0.1,1,1,1
7.516979325,0,5,8.02,0.08,1,1,1
7.648376829,0,5,6.48,0.22,1,1,1
5.945587023,0,5,6.18,0.1,1,1,1
3.832155627,0,5,4.02,0.06,1,1,1
4.992960559,0,5,5.14,0.02,1,1,1
4.68564837,0,5,5.78,0.12,1,1,1
1.48731635,0,5,0.28,0.22,1,1,1
4.125907532,0,5,2.56,0.36,1,1,1
8.144281796,1,5,7.56,0.12,1,1,1
5.757518136,0,5,3.62,0.3,1,1,1
6.720514199,0,5,4.72,0.04,1,1,1
4.444278487,0,5,3.88,0.28,1,1,1
4.230635718,0,5,5.62,0.12,1,1,1
5.465952719,0,5,4.32,0.24,1,1,1
4.495704342,0,5,8.08,0.12,1,1,1
4.076631139,0,5,0.12,0.46,1,1,1
5.007470422,0,5,5.6,0.38,1,1,1
7.247283875,0,5,7.84,0.02,1,1,1
7.134514839,0,5,3.86,7.26,1,1,1
1.897052129,0,5,1.34,0.5,2,1,1
4.949058264,0,5,10.24,0.84,2,1,1
2.753438713,0,5,9.04,0.06,2,1,1
2.462815701,0,5,4.5,0.46,2,1,1
3.831281491,0,5,6.2,0.54,2,1,1
7.946216161,0,5,10.44,0.92,2,1,1
8.798150525,1,5,16.92,0.26,2,1,1
6.697391643,0,5,9.56,0.08,2,1,1
5.851785455,0,5,1.16,1.36,2,1,1
4.180230419,0,5,5.28,0.14,2,1,1
3.768334505,0,5,11.24,0.06,2,1,1
7.397222884,0,5,19.24,0.46,2,1,1
4.555387413,0,5,6.24,0.68,2,1,1
5.253673997,0,5,5.04,0.76,2,1,1
3.170221577,0,5,1.82,0.24,2,1,1
2.952502067,0,5,0.42,1.98,2,1,1
8.314465111,1,5,7.16,2.36,2,1,1
5.050934366,0,5,3.88,5.28,2,1,1
3.366528758,0,5,4.7,4.54,2,1,1
5.785469074,0,5,5.16,1.44,2,1,1
3.369803551,0,5,3.88,1.92,2,1,1
8.18302047,1,5,2.98,4.76,2,1,1
2.743076328,0,5,1.46,1.24,2,1,1
6.842140589,0,5,9.98,0.2,2,1,1
4.667870335,0,5,6.58,1.04,2,1,1
5.073235575,0,5,0.8,0.96,2,1,1
4.927127122,0,5,1.86,1.16,2,1,1
6.200886578,0,5,3.56,0.48,2,1,1
4.91981631,0,5,3.02,1.1,2,1,1
2.852227214,0,5,2.3,0.26,2,1,1
4.398437851,0,5,17.3,0.06,2,1,1
6.015233267,0,5,59.28,0.3,2,1,1
3.844172995,0,5,6.44,0.1,3,0,0
5.484227547,0,5,28.12,0.1,3,0,0
8.708476054,1,5,13.52,0.18,3,0,0
6.187368021,0,5,12.32,0.06,3,0,0
2.758323891,0,5,4.34,0.14,3,0,0
3.149138902,0,5,10.32,0.32,3,0,0
3.284606722,0,5,29,0.06,3,0,0
2.146033442,0,5,1.78,0.04,3,0,0
3.131250766,0,5,1.52,0.48,3,0,0
6.293176326,0,5,14.06,0.38,3,0,0
5.853340384,0,5,4.02,0.32,3,0,0
0.845859243,0,5,3.26,0.22,3,0,0
7.666577467,1,5,11.68,0.16,3,0,0
5.261043895,0,5,11.46,0.32,3,0,0
3.525482971,0,5,5.94,0.48,3,0,0
6.88056158,1,5,6.48,0.44,3,0,0
3.924027014,0,5,5.7,0.56,3,0,0
5.194630199,0,5,21.02,0.36,3,0,0
2.452046721,0,5,7.14,0.04,3,0,0
7.43821359,1,5,7.8,0.24,3,0,0
7.382944524,1,5,7.8,0.02,3,0,0
4.517929038,0,5,26.22,0.34,3,0,0
4.469127635,0,5,15.94,0,4,0,0
2.157392252,0,5,5.2,0.04,4,0,0
0.810797428,0,5,4.5,0.04,4,0,0
5.575593071,0,5,16.84,0.06,4,0,0
8.485393617,1,5,14.74,0,4,0,0
7.595416494,0,5,15.78,0.04,4,0,0
2.870066978,0,5,8.06,0.14,4,0,0
2.914379476,0,5,4.08,0.02,4,0,0
4.621640302,0,5,8.84,0.08,4,0,0
5.831579178,0,5,8.02,0.08,4,0,0
7.474466329,0,5,8.56,0.08,4,0,0
3.837651885,0,5,8.84,0.02,4,0,0
4.922077555,0,5,7.92,0.12,4,0,0
4.696279508,0,5,7.32,0.04,4,0,0
2.005913809,0,5,3.48,0.14,4,0,0
3.92323718,0,5,26.9,1.26,4,0,0
7.723863769,1,5,13.86,0.48,4,0,0
8.241400749,1,5,12.14,0.04,4,0,0
8.36730995,1,5,11.68,0.06,4,0,0
3.874487363,0,5,5.28,0.08,4,0,0
6.873870298,0,5,8.04,0.08,4,0,0
7.519698478,0,5,9.14,0.02,4,0,0
5.737579404,0,5,5.28,0.08,4,0,0
0.647940013,0,5,0.76,0.26,4,0,0
7.050471799,0,5,6.72,0.04,4,0,0
4.66813574,0,5,4.22,0,4,0,0
3.582131489,0,5,4.7,0.02,4,0,0
4.530026805,0,5,3.24,0.04,4,0,0
5.790709327,0,5,4.66,0.02,4,0,0
2.702478055,0,5,3.92,0.04,4,0,0
5.35475949,0,5,4.74,0.12,4,0,0
0.970744061,0,5,1.52,0.52,5,1,0
1.355428949,0,5,3.94,0.46,5,1,0
2.098371855,0,5,5.22,0.02,5,1,0
0.893574907,0,5,2.48,0.16,5,1,0
2.643021968,0,5,7.34,0,5,1,0
3.38573793,0,5,6.06,0.22,5,1,0
7.773345038,1,5,15.44,0.2,5,1,0
6.004558982,1,5,7.48,0.16,5,1,0
7.953472608,1,5,11.88,0.04,5,1,0
5.940806507,1,5,9.78,0.08,5,1,0
2.508345942,0,5,1.38,0.12,5,1,0
7.216574086,1,5,13.94,0.32,5,1,0
6.971788871,1,5,10.12,0.26,5,1,0
4.309891642,0,5,3.2,0.22,5,1,0
4.915671282,0,5,22.82,0.06,5,1,0
3.432440622,0,5,31.1,0.1,5,1,0
4.204701846,0,5,19.42,0.36,5,1,0
1.934144818,0,5,19.96,0.96,5,1,0
2.661887092,0,5,2.68,0.76,5,1,0
2.643268006,0,5,1.02,0.28,5,1,0
0.940978595,0,5,3.68,0.16,5,1,0
3.756754652,0,5,5.96,0.1,5,1,0
5.704699569,0,5,12.68,0.22,5,1,0
4.769545406,0,5,9.06,0.16,5,1,0
6.313068637,1,5,30.84,0.78,5,1,0
5.02092286,0,5,3.64,0.94,5,1,0
2.37890694,0,5,8.5,0.96,5,1,0
8.054074505,1,5,6.76,9.18,6,1,0
5.09019305,0,5,4.48,0.44,6,1,0
6.185672877,0,5,16.76,0.06,6,1,0
3.280234444,0,5,2.78,2.5,6,1,0
6.40969569,0,5,14.7,10.16,6,1,0
8.099774711,1,5,8.26,4.16,6,1,0
7.424255329,1,5,1.48,8.96,6,1,0
8.615229342,1,5,6.58,6.3,6,1,0
7.536488472,1,5,7.5,1.86,6,1,0
7.295127548,1,5,6.1,0.08,6,1,0
4.512795179,0,5,4.64,0.52,6,1,0
3.926700807,0,5,6.12,0.34,6,1,0
4.039637436,0,5,10.92,0.02,6,1,0
2.229217998,0,5,0.48,0.4,6,1,0
5.521257513,0,5,9.06,0.24,6,1,0
7.704175507,1,5,7.26,0,6,1,0
7.070628887,1,5,5.08,1.86,6,1,0
6.171061217,0,5,5.52,1.1,6,1,0
6.578108473,0,5,6.38,0.12,6,1,0
3.511345537,0,5,4.1,0.28,6,1,0
3.396943343,0,5,4.96,1.64,6,1,0
3.526946745,0,5,10.52,0.02,6,1,0
3.426600775,0,5,0.5,0.08,6,1,0
0.814487562,0,5,2.64,0.06,6,1,0
4.55883868,0,5,5.74,0.44,6,1,0
5.426813049,0,5,5.04,0.14,6,1,0
4.894877901,0,5,4.42,0.24,6,1,0
8.509634953,1,5,0.56,8.48,7,0,1
5.357866627,0,5,0.16,3.54,7,0,1
4.775981732,0,5,24.92,0.18,7,0,1
6.839583976,0,5,19.36,2.7,7,0,1
6.734311358,0,5,11.34,1.34,7,0,1
3.769594035,0,5,2.02,3.22,7,0,1
5.352654497,0,5,3.38,2.82,7,0,1
8.288803957,1,5,9.62,2.16,7,0,1
7.712440627,0,5,6.26,4.04,7,0,1
7.480039273,0,5,7.6,4.44,7,0,1
8.606945393,1,5,7.54,4.04,7,0,1
4.945453436,0,5,4.46,2.38,7,0,1
4.54391163,0,5,6.98,0.38,7,0,1
4.949051813,0,5,17.14,1.5,7,0,1
3.727198698,0,5,5.38,2.08,7,0,1
7.795741037,0,5,33.62,3.36,7,0,1
8.140861709,1,5,5.94,0.78,7,0,1
8.284789076,1,5,10.34,0.38,7,0,1
6.837554868,0,5,4.38,5.9,7,0,1
6.181725289,0,5,3.96,4.56,7,0,1
8.552799436,1,5,11.44,10.82,7,0,1
6.279641119,0,5,1.52,7.08,7,0,1
8.443669929,1,5,7.94,6.24,7,0,1
6.356361723,0,5,17.28,10.48,7,0,1
6.658655411,0,5,9.34,1.2,7,0,1
5.060475352,0,5,2.82,4.2,7,0,1
7.741875885,0,5,72.58,6.84,7,0,1
8.131413387,0,5,5.32,4.5,7,0,1
8.070166359,0,5,17.02,0.42,7,0,1
8.363269397,1,5,15.36,0.64,7,0,1
8.347754526,1,5,13.5,0.28,7,0,1
7.685099944,0,5,11.2,0.7,7,0,1
7.071478007,0,5,7.54,1.22,7,0,1
4.831730026,0,5,7.44,0.46,7,0,1
5.053936925,0,5,7.3,0.2,7,0,1
4.369037716,0,5,7.16,0.38,7,0,1
6.737766551,0,5,5.48,0.76,7,0,1
7.992981999,1,5,9.78,2.88,8,0,1
5.059427373,0,5,1.68,1.78,8,0,1
5.181609502,0,5,26.66,2.4,8,0,1
5.506649996,0,5,30.24,2.86,8,0,1
4.095537691,0,5,4.96,2.1,8,0,1
4.510447347,0,5,4.02,1.22,8,0,1
6.134310464,0,5,8.86,0.5,8,0,1
4.436561831,0,5,5.72,0.02,8,0,1
8.311805375,1,5,8.54,4.24,8,0,1
5.047478798,0,5,11.02,0.28,8,0,1
3.845443406,0,5,1,0.16,8,0,1
4.702706502,0,5,8.54,0.9,8,0,1
7.449948952,1,5,10.32,4.22,8,0,1
6.446452498,0,5,17.38,3.24,8,0,1
4.210819748,0,5,15.34,0.2,8,0,1
4.565888366,0,5,8.96,0.2,8,0,1
2.315572692,0,5,2.84,0.62,8,0,1
5.178504183,0,5,3.06,1.86,8,0,1
7.038895246,0,5,22.34,1.96,8,0,1
3.882748191,0,5,3.9,0.28,8,0,1
3.035750038,0,5,8.54,0.54,8,0,1
6.440484828,0,5,10.46,2.02,8,0,1
2.12393246,0,5,7.82,2.5,8,0,1
3.114378539,0,5,4.38,0.78,8,0,1
7.484827625,1,5,4.92,4.58,8,0,1
4.072395252,0,5,8.92,1.46,8,0,1
7.136852075,0,5,12.14,0.04,8,0,1
7.555894482,1,5,12.96,0.06,8,0,1
3.738961029,1,6,1.22,0.42,1,1,1
2.943345522,1,6,3.9,0.56,1,1,1
0.596701053,0,6,0.44,0.12,1,1,1
1.163366203,0,6,1.26,0.1,1,1,1
2.033438323,0,6,1.5,0.28,1,1,1
1.963054772,0,6,1.04,0.18,1,1,1
2.565689618,1,6,1.94,0.02,1,1,1
2.828524161,1,6,1.54,0.2,1,1,1
2.159357834,0,6,1.26,0.1,1,1,1
2.486897389,1,6,1.8,0.04,1,1,1
1.266791923,0,6,1.26,0.08,1,1,1
3.935531428,1,6,1.72,0.12,1,1,1
2.425886006,0,6,1.48,0.14,1,1,1
3.871593151,1,6,1.2,0,1,1,1
2.246431511,0,6,1.28,0.14,1,1,1
2.151088296,0,6,1.28,0.1,1,1,1
0.925833578,0,6,1.22,0.04,1,1,1
0.776329729,0,6,1.14,0.04,1,1,1
1.085272167,0,6,0.96,0.12,1,1,1
1.783200241,0,6,1.14,0.04,1,1,1
2.686021696,1,6,1.3,0.14,1,1,1
5.68E-06,0,6,0.06,0.06,1,1,1
0.55031813,0,6,0.56,0.1,1,1,1
1.476420622,0,6,1.4,0.1,1,1,1
0.425302002,0,6,0.64,0.16,1,1,1
1.85938344,0,6,0.92,0.06,1,1,1
1.928352715,0,6,0.78,0.1,1,1,1
0.2862754,0,6,0.58,0,1,1,1
0.063308333,0,6,0,0.26,1,1,1
0.775853404,0,6,0.84,0.2,1,1,1
2.208387071,0,6,1.78,0.14,1,1,1
0.061439334,0,6,0.46,0.3,1,1,1
0.626038739,0,6,0.56,0.2,1,1,1
0.006231839,0,6,0.1,0.06,1,1,1
5.463840768,0,6,8.44,1.08,2,1,1
6.8336196,1,6,11.06,2.1,2,1,1
6.101347054,0,6,5.66,0.04,2,1,1
4.565849392,0,6,3.32,0.12,2,1,1
1.614367705,0,6,1.84,0.54,2,1,1
7.034559356,1,6,6.68,0.9,2,1,1
5.26048263,0,6,4.3,0.72,2,1,1
4.87192162,0,6,3.44,0.66,2,1,1
1.269448949,0,6,0.84,0.46,2,1,1
1.896203211,0,6,1.26,0.06,2,1,1
5.156192171,0,6,1.9,1.06,2,1,1
1.946732551,0,6,1.14,1.08,2,1,1
5.081157798,0,6,3.7,0.04,2,1,1
5.31219079,0,6,2.98,0.56,2,1,1
3.569154066,0,6,1.92,0.12,2,1,1
3.751746403,0,6,1.48,0.5,2,1,1
1.768343243,0,6,1.14,0.24,2,1,1
3.367657624,0,6,2.22,0.16,2,1,1
4.182113642,0,6,1.9,0.26,2,1,1
1.161353443,0,6,1.06,0.16,2,1,1
4.563458353,0,6,3.42,1.12,2,1,1
5.048023321,0,6,0.68,1.48,2,1,1
5.487808096,0,6,2.32,0.34,2,1,1
6.555025654,0,6,2.46,0.88,2,1,1
1.946531357,0,6,0.28,1.34,2,1,1
2.192457263,0,6,1.62,0.08,2,1,1
7.374896452,1,6,6.34,0.98,2,1,1
8.34784663,1,6,7,1.1,2,1,1
1.632213674,0,6,0.92,0.32,2,1,1
0.734668501,0,6,0.2,0.36,2,1,1
2.12275085,0,6,0.7,1.22,2,1,1
4.609026324,0,6,4.18,0.52,2,1,1
4.500354678,0,6,3.92,0.18,2,1,1
0.280515753,0,6,0.74,0.38,3,0,0
8.569757183,1,6,2.78,7.32,3,0,0
0.992870453,0,6,0.26,1.16,3,0,0
1.397664235,0,6,0.72,0.96,3,0,0
0.430028797,0,6,0.04,0.24,3,0,0
2.271256435,0,6,0,1,3,0,0
1.526499719,0,6,0,0.54,3,0,0
2.449602899,0,6,0.14,0.92,3,0,0
1.160471726,0,6,0.62,0.3,3,0,0
0.187790834,0,6,0.4,0.36,3,0,0
2.574593966,0,6,0.64,1.86,3,0,0
